Timestamp,open,close,high,low,Volume USD
2017-07-01 09:00:00,1.2,1.2,1.2,1.2,2366.6194
2017-07-01 10:00:00,1.4,0.9201,1.4,0.5,157378.32635963004
2017-07-01 11:00:00,0.925,0.979,0.9799,0.9201,90253.49507782019
2017-07-01 12:00:00,0.979,1.33,1.33,0.9701,412086.86129390047
2017-07-01 13:00:00,1.33,1.3799,1.4875,1.0201,101207.5309158399
2017-07-01 14:00:00,1.3996,1.6111,1.6479,1.05,97429.45858109994
2017-07-01 15:00:00,1.6001,1.2101,1.6001,1.118,96985.84141311994
2017-07-01 16:00:00,1.202,1.135,1.3499,1.06,85022.89187799995
2017-07-01 17:00:00,1.1235,1.2379,1.3237,1.08,58431.79555131999
2017-07-01 18:00:00,1.2976,1.11,1.3999,1.1071,103638.03445850006
2017-07-01 19:00:00,1.12,0.943,1.211,0.9406,125345.46146748992
2017-07-01 20:00:00,0.9595,1.0743,1.3,0.9451,92089.09850892003
2017-07-01 21:00:00,1.0595,1.1194,1.193,1.0004,98036.66985889002
2017-07-01 22:00:00,1.0901,1.128,1.14,1.0652,57218.655099629956
2017-07-01 23:00:00,1.11,1.11,1.125,1.0887,73136.91245435005
2017-07-02 00:00:00,1.11,1.1709,1.2496,1.0935,114597.81359953994
2017-07-02 01:00:00,1.1501,1.29,1.3,1.14,98444.34725846999
2017-07-02 02:00:00,1.2513,1.2215,1.3,1.1951,70524.06865991004
2017-07-02 03:00:00,1.2215,1.3,1.3272,1.203,66428.69205266002
2017-07-02 04:00:00,1.3,1.548,1.548,1.282,102905.95318306
2017-07-02 05:00:00,1.5291,2.3103,2.38,1.5,158426.74729099008
2017-07-02 06:00:00,2.35,2.3,2.5739,2.03,166523.43012281
2017-07-02 07:00:00,2.25,2.1999,2.43,1.8003,169429.42675966996
2017-07-02 08:00:00,2.175,2.1199,2.2,1.901,82415.50978237009
2017-07-02 09:00:00,2.12,2.2052,2.24,2.0998,123025.6789951793
2017-07-02 10:00:00,2.2051,2.3098,2.31,2.115,123562.46817936013
2017-07-02 11:00:00,2.2998,2.35,2.37,2.17,71482.47434956004
2017-07-02 12:00:00,2.336,2.37,2.37,2.2062,99901.4899811101
2017-07-02 13:00:00,2.37,2.4102,2.65,2.1344,234698.46306073034
2017-07-02 14:00:00,2.4102,2.75,2.75,2.41,188267.40240957972
2017-07-02 15:00:00,2.75,2.81,3.2981,2.66,129081.8624295001
2017-07-02 16:00:00,2.7901,2.9103,3.19,2.6702,66311.95900455993
2017-07-02 17:00:00,2.9248,2.9103,3.0,2.805,39312.85142548
2017-07-02 18:00:00,2.9673,2.7,2.9673,2.41,98933.58159176
2017-07-02 19:00:00,2.71,2.7439,2.7451,2.5,40459.054341420015
2017-07-02 20:00:00,2.7201,3.443,3.443,2.7,110704.81748632994
2017-07-02 21:00:00,3.443,3.3793,3.7665,3.1355,91820.36833339963
2017-07-02 22:00:00,3.3789,3.9401,4.0,3.3,99254.26981464993
2017-07-02 23:00:00,4.0,4.9599,5.0,4.0,237003.64276562977
2017-07-03 00:00:00,4.9599,4.6431,5.0,4.0001,243053.96952286025
2017-07-03 01:00:00,4.67,4.8989,4.9,4.05,136713.9189875101
2017-07-03 02:00:00,4.899,5.2948,5.48,4.8314,191924.9393211297
2017-07-03 03:00:00,5.26,4.46,5.32,3.507,225992.54455959002
2017-07-03 04:00:00,4.4597,3.4599,4.5,3.3001,343677.96556009975
2017-07-03 05:00:00,3.4599,4.0,4.0,3.3,184614.9033410602
2017-07-03 06:00:00,4.0,3.9469,4.4,3.767,147483.67510527006
2017-07-03 07:00:00,3.9475,3.73,4.1199,3.7,103971.81450789001
2017-07-03 08:00:00,3.75,4.015,4.1,3.6765,61815.85824170999
2017-07-03 09:00:00,4.05,4.31,4.32,3.9169,73825.3496276
2017-07-03 10:00:00,4.31,4.694,4.725,4.0,224590.8656773503
2017-07-03 11:00:00,4.694,4.655,4.8,4.45,146275.7567555799
2017-07-03 12:00:00,4.655,4.6,4.684,4.5,80260.30523027047
2017-07-03 13:00:00,4.6,4.525,4.6499,4.3065,101632.90674760939
2017-07-03 14:00:00,4.525,4.25,4.525,4.05,79576.44604724998
2017-07-03 15:00:00,4.2223,4.1613,4.397,4.11,79805.28916660017
2017-07-03 16:00:00,4.1947,4.017,4.205,3.7844,158603.56111888945
2017-07-03 17:00:00,4.0201,4.01,4.1003,3.87,72341.18820341985
