Timestamp,open,close,high,low,Volume USD
2017-09-07 01:00:00,22.3,22.3,22.3,22.3,1.0
2017-09-07 03:00:00,24.5,29.8,30.98,24.5,49444.06800738
2017-09-07 04:00:00,29.897,33.397,34.0,28.4,31186.23159991
2017-09-07 05:00:00,33.397,34.11,39.8,31.233,37731.05527236
2017-09-07 06:00:00,34.2,33.987,37.0,31.7,25599.1659651
2017-09-07 07:00:00,33.401,30.8,34.2,30.711,18828.68782116
2017-09-07 08:00:00,30.75,31.128,31.9,29.7,16706.29847325
2017-09-07 09:00:00,31.2,29.457,31.599,28.2,25496.87314622
2017-09-07 10:00:00,29.6,28.2,30.0,28.2,8538.20252432
2017-09-07 11:00:00,28.144,29.364,30.0,28.144,11511.73450389
2017-09-07 12:00:00,29.192,31.08,31.308,28.997,13753.16615576
2017-09-07 13:00:00,31.09,29.87,32.114,29.55,19838.33439772
2017-09-07 14:00:00,30.204,29.799,30.204,29.001,7493.90379624
2017-09-07 15:00:00,29.768,30.411,31.08,29.21,3640.2163476
2017-09-07 16:00:00,30.411,31.15,31.637,30.004,7830.90607119
2017-09-07 17:00:00,31.003,30.2,31.15,29.689,4978.6912447899995
2017-09-07 18:00:00,30.198,30.567,30.848,29.666,2706.70707453
2017-09-07 19:00:00,30.498,29.438,30.713,28.607,5248.44599492
2017-09-07 20:00:00,29.438,29.204,30.2,28.896,7601.59200131
2017-09-07 21:00:00,29.204,29.504,29.835,28.602,2775.41722417
2017-09-07 22:00:00,29.73,30.55,31.39,29.73,3617.72598978
2017-09-07 23:00:00,30.501,30.19,30.501,29.501,4569.73550829
2017-09-08 00:00:00,30.45,30.058,30.644,29.714,2438.71589492
2017-09-08 01:00:00,30.044,29.741,30.298,29.5,3599.22923398
2017-09-08 02:00:00,29.729,29.98,30.1,29.121,13583.15749853
2017-09-08 03:00:00,29.98,30.151,30.8,29.819,13205.44429073
2017-09-08 04:00:00,30.18,29.62,31.14,29.61,17766.75415464
2017-09-08 05:00:00,29.57,29.591,30.25,29.1,4062.1847291
2017-09-08 06:00:00,29.591,26.65,29.637,25.993,27832.36545109
2017-09-08 07:00:00,26.65,27.262,29.8,23.5,37267.46049989
2017-09-08 08:00:00,27.305,26.396,27.305,24.6,30161.622799
2017-09-08 09:00:00,26.3,25.3,26.828,25.2,22719.37528136
2017-09-08 10:00:00,25.3,24.851,26.1,24.752,11327.97024749
2017-09-08 11:00:00,25.08,24.35,25.5,24.317,9474.90664072
2017-09-08 12:00:00,24.35,23.303,24.8,23.0,16381.82340946
2017-09-08 13:00:00,23.303,24.32,24.322,22.32,25756.9867556
2017-09-08 14:00:00,24.021,24.325,26.434,22.847,10835.47815415
2017-09-08 15:00:00,24.408,25.871,26.0,24.044,6025.83216448
2017-09-08 16:00:00,25.899,25.89,26.27,25.4,12114.79124689
2017-09-08 17:00:00,25.89,24.897,25.902,24.468,4349.36543751
2017-09-08 18:00:00,24.52,23.9,24.52,23.606,5604.59875524
2017-09-08 19:00:00,23.622,24.201,24.47,23.089,4441.73011271
2017-09-08 20:00:00,24.201,24.112,24.998,23.926,5489.10792797
2017-09-08 21:00:00,24.364,24.028,24.565,23.801,2540.18424486
2017-09-08 22:00:00,23.931,25.529,25.924,23.931,4809.03562987
2017-09-08 23:00:00,25.607,24.798,25.741,24.29,4547.14835231
2017-09-09 00:00:00,24.739,25.012,25.67,24.699,7889.34960082
2017-09-09 01:00:00,24.99,24.301,24.99,24.301,4388.19916477
2017-09-09 02:00:00,24.294,24.581,24.732,24.031,3331.3325759
2017-09-09 03:00:00,24.58,24.801,25.008,24.322,2999.7524284300002
2017-09-09 04:00:00,24.501,24.533,24.768,24.3,4475.46017237
2017-09-09 05:00:00,24.565,24.311,24.578,24.24,2199.96149408
2017-09-09 06:00:00,24.528,23.75,24.566,23.539,4413.8508447799995
2017-09-09 07:00:00,23.804,24.0,24.0,23.75,2746.85502493
2017-09-09 08:00:00,24.0,24.009,24.352,23.922,2066.32661822
2017-09-09 09:00:00,24.198,23.426,24.213,23.221,9542.71142069
2017-09-09 10:00:00,23.45,22.75,23.496,22.701,11528.71039962
2017-09-09 11:00:00,22.8,22.45,23.184,22.34,7761.01451869
2017-09-09 12:00:00,22.45,23.5,23.817,22.18,11737.10041422
2017-09-09 13:00:00,23.576,23.5,24.4,23.222,16572.76974166
2017-09-09 14:00:00,23.274,22.8,23.647,22.8,1970.70134177
2017-09-09 15:00:00,22.993,23.351,23.598,22.993,2099.73443433
2017-09-09 16:00:00,23.45,22.6,23.524,22.308,5762.62164605
2017-09-09 17:00:00,22.59,23.212,23.212,22.111,2948.6390012
2017-09-09 18:00:00,23.201,22.701,23.201,22.45,1605.77253648
2017-09-09 19:00:00,22.8,21.733,22.8,21.56,14080.84980213
2017-09-09 20:00:00,21.732,21.23,21.83,20.848,6662.98074902
2017-09-09 21:00:00,21.272,21.028,21.82,21.028,3674.11613095
2017-09-09 22:00:00,21.495,20.889,21.495,20.01,8121.13586192
2017-09-09 23:00:00,20.91,19.805,20.942,19.8,8922.64352839
2017-09-10 00:00:00,19.8,21.0,21.83,19.529,9661.6961105
2017-09-10 01:00:00,20.883,21.7,21.77,20.583,4959.53015422
2017-09-10 02:00:00,21.612,20.048,21.655,19.779,13846.94202617
2017-09-10 03:00:00,20.61,20.81,21.0,20.187,5669.36769045
2017-09-10 04:00:00,20.851,21.045,21.2,20.596,4616.61755894
2017-09-10 05:00:00,21.138,21.271,21.7,21.074,4114.5810367
2017-09-10 06:00:00,21.307,21.599,21.673,21.0,1904.30261788
