Timestamp,open,close,high,low,Volume USD
2016-09-08 00:00:00,4.0037,3.992,4.0042,3.992,1254.2566000000002
2016-09-08 01:00:00,3.9753,4.0389,4.0399,3.9753,3270.6500773700004
2016-09-08 02:00:00,4.039,4.04,4.04,4.039,1179.7587905799999
2016-09-08 03:00:00,4.0599,4.04,4.0599,4.04,153.97997091000002
2016-09-08 04:00:00,4.04,4.04,4.04,4.04,29.050781999999998
2016-09-08 05:00:00,4.039,4.039,4.04,4.039,335.483016
2016-09-08 06:00:00,4.039,4.039,4.039,4.039,9.65957
2016-09-08 07:00:00,4.039,4.039,4.039,4.039,10.279442
2016-09-08 10:00:00,4.017,4.0122,4.017,4.0001,98.705085
2016-09-08 12:00:00,4.0276,4.0001,4.0276,4.0001,307.01504586
2016-09-08 13:00:00,4.0001,4.0,4.0001,4.0,432.60108199999996
2016-09-08 14:00:00,4.0001,4.0001,4.0001,4.0001,3.0
2016-09-08 16:00:00,4.0287,4.0289,4.029,4.0287,63.67545368
2016-09-08 17:00:00,4.0285,4.04,4.04,4.0002,498.46237734000005
2016-09-08 18:00:00,4.0299,4.0299,4.0299,4.0299,7.692392
2016-09-08 23:00:00,4.0,4.0,4.0027,4.0,483.61943398999995
2016-09-09 00:00:00,4.0079,4.022,4.022,4.0,1469.8742671600003
2016-09-09 01:00:00,4.0,4.0,4.0,4.0,0.21142307
2016-09-09 02:00:00,4.0,4.0,4.0,4.0,63.522805
2016-09-09 03:00:00,4.0102,4.0,4.0102,4.0,60.658089360000005
2016-09-09 04:00:00,4.0249,4.0,4.0249,4.0,110.265204
2016-09-09 05:00:00,4.0,4.0,4.0,4.0,198.53110521000002
2016-09-09 06:00:00,4.0,4.0248,4.0248,4.0,39.301446999999996
2016-09-09 07:00:00,4.0,4.0,4.0,4.0,346.12199592
2016-09-09 08:00:00,4.0,3.991,4.0,3.99,516.6441065299999
2016-09-09 09:00:00,3.99,3.98,3.99,3.98,122.6293
2016-09-09 10:00:00,3.965,3.9651,3.977,3.965,29.883848999999998
2016-09-09 12:00:00,3.9922,3.9922,3.9922,3.9922,0.1902
2016-09-09 13:00:00,4.003,4.003,4.003,4.003,0.15122293
2016-09-09 14:00:00,3.988,3.9819,3.99,3.9573,196.59821279999997
2016-09-09 15:00:00,3.9819,3.9789,3.984,3.9789,45.82411836
2016-09-09 19:00:00,4.003,3.9811,4.016,3.9811,50.63703117
2016-09-09 20:00:00,3.98,3.98,3.98,3.98,0.5
2016-09-09 22:00:00,3.98,3.98,3.98,3.98,12.8859
2016-09-10 04:00:00,4.0081,3.9919,4.0081,3.9919,53.18310862
2016-09-10 05:00:00,4.0221,4.0221,4.0221,4.0221,0.1814
2016-09-10 13:00:00,4.0011,4.0011,4.0011,4.0011,49.9726
2016-09-10 14:00:00,4.0199,4.0199,4.0199,4.0199,115.49999999999999
2016-09-10 17:00:00,4.0011,4.0011,4.0011,4.0011,217.598073
2016-09-10 18:00:00,4.0011,4.0011,4.0011,4.0011,6.429327
2016-09-10 20:00:00,3.9692,3.9743,3.978,3.9692,443.91835722
2016-09-11 08:00:00,4.0113,4.0113,4.0113,4.0113,455.1738
2016-09-11 09:00:00,3.9671,3.9637,3.9671,3.9637,123.79324045999999
2016-09-11 10:00:00,3.9637,3.995,4.0081,3.96,77.38599405
2016-09-11 11:00:00,4.0193,4.0193,4.0193,4.0193,15.2025
2016-09-11 12:00:00,3.95,3.8738,3.956,3.873,4963.241771370002
2016-09-11 13:00:00,3.8797,3.8873,3.9279,3.8792,968.0151604399998
2016-09-11 14:00:00,3.8851,3.9131,3.9131,3.873,866.87853561
2016-09-11 15:00:00,3.9111,3.9111,3.9111,3.9111,0.1
2016-09-11 16:00:00,3.9111,3.8977,3.9111,3.8977,8.87
2016-09-11 17:00:00,3.8896,3.895,3.8951,3.8896,1000.1
2016-09-11 18:00:00,3.884,3.8583,3.884,3.815,1751.19172829
2016-09-11 19:00:00,3.8791,3.8791,3.8791,3.8791,0.1
2016-09-11 20:00:00,3.8787,3.88,3.88,3.8787,897.0088460000002
2016-09-11 21:00:00,3.8799,3.88,3.88,3.8797,321.896747
2016-09-11 22:00:00,3.8981,3.8992,3.8992,3.8981,161.28968588
2016-09-11 23:00:00,3.898,3.8981,3.8981,3.898,7.125526
2016-09-12 00:00:00,3.8772,3.8772,3.8772,3.8772,1.098
2016-09-12 02:00:00,3.8323,3.8,3.8657,3.797,740.9302755800002
2016-09-12 03:00:00,3.8306,3.841,3.841,3.7274,1345.3294
2016-09-12 04:00:00,3.8153,3.8441,3.8441,3.8153,19.530676
2016-09-12 06:00:00,3.842,3.8488,3.8488,3.842,195.72345798
2016-09-12 07:00:00,3.8341,3.8237,3.8341,3.8023,18.450559509999998
2016-09-12 08:00:00,3.8369,3.8369,3.8369,3.8369,0.70797397
2016-09-12 12:00:00,3.844,3.8617,3.8617,3.844,54.105399999999996
2016-09-12 13:00:00,3.8321,3.8321,3.8321,3.8321,25.0
2016-09-12 14:00:00,3.8569,3.8569,3.8569,3.8569,2.6547
2016-09-12 17:00:00,3.818,3.81,3.818,3.81,500.0000000000001
2016-09-12 18:00:00,3.8589,3.8589,3.8589,3.8589,11.0
2016-09-12 19:00:00,3.8629,3.8701,3.8701,3.8629,18.25816
2016-09-13 02:00:00,3.8702,3.873,3.8769,3.8702,264.30080000000004
2016-09-13 05:00:00,3.8283,3.8283,3.8283,3.8283,1.15325294
2016-09-13 07:00:00,3.8401,3.8401,3.8401,3.8401,24.9
2016-09-13 09:00:00,3.865,3.865,3.865,3.865,0.7403
2016-09-13 11:00:00,3.8799,3.8799,3.8799,3.8799,0.1798
2016-09-13 12:00:00,3.8432,3.8432,3.8432,3.8432,26.6
2016-09-13 15:00:00,3.845,3.845,3.845,3.845,87.40503969
2016-09-13 17:00:00,3.878,3.878,3.878,3.878,1.12776551
2016-09-13 18:00:00,3.8779,3.8779,3.8779,3.8779,0.12068435
2016-09-13 22:00:00,3.88,3.879,3.88,3.879,158.637
2016-09-13 23:00:00,3.876,3.85,3.876,3.85,2.797499
2016-09-14 01:00:00,3.8791,3.85,3.8791,3.85,171.022014
2016-09-14 03:00:00,3.881,3.8903,3.892,3.881,49.99999999999999
2016-09-14 04:00:00,3.86,3.86,3.86,3.86,3.49999999
2016-09-14 06:00:00,3.878,3.861,3.878,3.861,5.74999999
2016-09-14 07:00:00,3.861,3.86,3.861,3.86,94.99999999999999
2016-09-14 11:00:00,3.8947,3.892,3.9017,3.892,150.0
2016-09-14 18:00:00,3.85,3.85,3.85,3.85,150.026
2016-09-14 20:00:00,3.85,3.85,3.85,3.85,5.988
2016-09-14 22:00:00,3.8768,3.8768,3.8768,3.8768,55.5809
2016-09-15 00:00:00,3.8765,3.8765,3.8765,3.8765,2.201061
2016-09-15 07:00:00,3.8865,3.8795,3.887,3.8795,144.4418
2016-09-15 08:00:00,3.8677,3.8664,3.8677,3.8664,24.16584689
2016-09-15 09:00:00,3.85,3.85,3.85,3.85,1182.2464870000001
2016-09-15 11:00:00,3.86,3.86,3.86,3.86,4.092585
2016-09-15 19:00:00,3.8361,3.8265,3.8361,3.8265,16.562564490000003
2016-09-15 21:00:00,3.8265,3.8265,3.8265,3.8265,12.1710092
2016-09-15 23:00:00,3.85,3.85,3.85,3.85,12.700114
2016-09-16 01:00:00,3.85,3.841,3.85,3.841,574.8977610000009
2016-09-16 02:00:00,3.85,3.85,3.85,3.85,4.0
2016-09-16 04:00:00,3.85,3.85,3.85,3.85,5.0
2016-09-16 05:00:00,3.85,3.85,3.85,3.85,43.290000000000006
2016-09-16 07:00:00,3.85,3.85,3.85,3.85,1.0
2016-09-16 08:00:00,3.85,3.834,3.85,3.834,50.865122670000005
2016-09-16 09:00:00,3.85,3.85,3.85,3.85,1.0
2016-09-16 10:00:00,3.85,3.829,3.85,3.829,35.865796
2016-09-16 11:00:00,3.825,3.825,3.825,3.825,50.0
2016-09-16 12:00:00,3.8516,3.8826,3.8833,3.8512,800.0000000000002
2016-09-16 13:00:00,3.8302,3.83,3.8302,3.83,69.172301
2016-09-16 18:00:00,3.83,3.83,3.83,3.83,1.359603
2016-09-16 19:00:00,3.83,3.814,3.83,3.814,130.251397
2016-09-17 03:00:00,3.8179,3.8179,3.8179,3.8179,19.770123
2016-09-17 04:00:00,3.8038,3.8038,3.8038,3.8038,2.77467208
2016-09-17 05:00:00,3.8025,3.8048,3.8048,3.8025,40.0
2016-09-17 06:00:00,3.8163,3.8163,3.8163,3.8163,0.33148811
2016-09-17 08:00:00,3.8041,3.8071,3.8071,3.8041,13.20249162
2016-09-17 14:00:00,3.811,3.811,3.811,3.811,5.313720999999999
2016-09-17 15:00:00,3.8111,3.811,3.8111,3.811,6.318495
2016-09-17 18:00:00,3.81,3.81,3.81,3.81,24.97635961
2016-09-17 19:00:00,3.84,3.84,3.84,3.84,16.1939
2016-09-17 20:00:00,3.8066,3.8066,3.8066,3.8066,2.5899357199999997
2016-09-17 21:00:00,3.8066,3.8066,3.8066,3.8066,3.169269
2016-09-17 22:00:00,3.8111,3.8111,3.8111,3.8111,3.144573
2016-09-18 00:00:00,3.8399,3.84,3.84,3.8399,25.534623
2016-09-18 05:00:00,3.85,3.85,3.85,3.85,45.8254
2016-09-18 06:00:00,3.85,3.85,3.85,3.85,272.51762599999995
2016-09-18 08:00:00,3.8349,3.85,3.85,3.8349,15.899882
2016-09-18 10:00:00,3.8334,3.8334,3.8334,3.8334,106.181411
2016-09-18 18:00:00,3.85,3.8461,3.85,3.8386,538.8089779999999
2016-09-18 21:00:00,3.85,3.85,3.85,3.85,31.1
2016-09-19 00:00:00,3.85,3.85,3.85,3.85,476.67605507
2016-09-19 01:00:00,3.85,3.85,3.85,3.85,598.42046772
2016-09-19 02:00:00,3.85,3.85,3.85,3.85,347.532013
2016-09-19 05:00:00,3.8645,3.8645,3.8645,3.8645,80.0
2016-09-19 06:00:00,3.8391,3.8381,3.8758,3.8381,137.143804
2016-09-19 07:00:00,3.837,3.837,3.837,3.837,16.1615122
2016-09-19 18:00:00,3.8301,3.8301,3.8301,3.8301,0.15
2016-09-19 20:00:00,3.83,3.825,3.83,3.825,2.000846
2016-09-19 22:00:00,3.833,3.833,3.833,3.833,6.314608
2016-09-20 02:00:00,3.85,3.85,3.8587,3.85,199.24138591
2016-09-20 03:00:00,3.85,3.85,3.85,3.85,326.13842764
2016-09-20 04:00:00,3.85,3.85,3.8537,3.85,942.9156309100002
2016-09-20 05:00:00,3.85,3.85,3.85,3.85,276.30065554
2016-09-20 06:00:00,3.822,3.8279,3.83,3.822,26.668335
2016-09-20 07:00:00,3.8221,3.8221,3.8221,3.8221,124.358281
2016-09-20 08:00:00,3.8221,3.8221,3.8221,3.8221,0.17234838
2016-09-20 09:00:00,3.8221,3.8221,3.8221,3.822,7.54136997
2016-09-20 10:00:00,3.8221,3.8221,3.8221,3.8221,6.4992155700000005
2016-09-20 11:00:00,3.8221,3.8221,3.8221,3.8221,2.70518503
2016-09-20 12:00:00,3.8201,3.8201,3.8201,3.8201,3.18526
2016-09-20 14:00:00,3.8201,3.8201,3.8201,3.8201,3.18875
2016-09-20 15:00:00,3.8486,3.8486,3.8486,3.8486,28.17650631
2016-09-20 16:00:00,3.82,3.7948,3.82,3.7948,96.83269999999999
2016-09-20 17:00:00,3.793,3.7799,3.7965,3.75,5730.055955090001
2016-09-20 18:00:00,3.7652,3.78,3.78,3.75,5735.290934719999
2016-09-20 19:00:00,3.7993,3.7993,3.7993,3.7993,13.4939
2016-09-20 21:00:00,3.7491,3.749,3.7621,3.749,130.18885499
2016-09-20 22:00:00,3.749,3.7481,3.749,3.748,2382.3787831799996
2016-09-20 23:00:00,3.7481,3.7481,3.7481,3.7481,259.400309
2016-09-21 02:00:00,3.78,3.78,3.78,3.78,45.22106
2016-09-21 03:00:00,3.78,3.78,3.78,3.78,2.7715
2016-09-21 04:00:00,3.75,3.75,3.75,3.75,0.32839011
2016-09-21 05:00:00,3.797,3.81,3.81,3.78,9434.896596659997
2016-09-21 06:00:00,3.81,3.755,3.81,3.755,1194.2312762799997
2016-09-21 07:00:00,3.7904,3.7904,3.7904,3.7904,0.3387
2016-09-21 09:00:00,3.75,3.7581,3.7581,3.7151,1453.72853579
2016-09-21 13:00:00,3.7862,3.7326,3.7862,3.7318,408.2844999999999
2016-09-21 15:00:00,3.8011,3.8011,3.8011,3.8011,1.4058
2016-09-21 17:00:00,3.78,3.78,3.78,3.78,5.4313
2016-09-21 23:00:00,3.7713,3.7642,3.785,3.7642,314.63773100000003
2016-09-22 01:00:00,3.779,3.779,3.779,3.779,39.7561
2016-09-22 02:00:00,3.7875,3.7875,3.7875,3.7875,25.253256
2016-09-22 04:00:00,3.7591,3.7591,3.7591,3.7591,0.28107358000000005
2016-09-22 07:00:00,3.7627,3.7507,3.765,3.7507,288.48
2016-09-22 08:00:00,3.7564,3.7564,3.7564,3.7564,0.32831075
2016-09-22 09:00:00,3.7862,3.7501,3.7862,3.7501,119.9
2016-09-22 12:00:00,3.7506,3.7506,3.7506,3.7506,0.17
2016-09-22 17:00:00,3.7501,3.7501,3.7501,3.7501,0.15
2016-09-22 18:00:00,3.7541,3.7541,3.7541,3.7541,16.8
2016-09-22 20:00:00,3.7915,3.7905,3.799,3.7905,1351.06715325
2016-09-22 21:00:00,3.791,3.791,3.7979,3.791,32.096279
2016-09-22 22:00:00,3.791,3.791,3.791,3.791,39.45435949
2016-09-22 23:00:00,3.791,3.799,3.799,3.791,34.718621
2016-09-23 00:00:00,3.791,3.791,3.791,3.791,6.613690999999999
2016-09-23 01:00:00,3.791,3.8174,3.8174,3.791,228.803558
2016-09-23 02:00:00,3.801,3.801,3.801,3.801,13.1728
2016-09-23 04:00:00,3.786,3.7861,3.791,3.7685,399.999
2016-09-23 11:00:00,3.8054,3.8023,3.8054,3.8023,65.11
2016-09-23 13:00:00,3.827,3.808,3.827,3.808,23.81381431
2016-09-23 18:00:00,3.8054,3.8054,3.8054,3.8054,399.242
2016-09-23 22:00:00,3.8429,3.8609,3.8609,3.8429,510.18071121
2016-09-23 23:00:00,3.8281,3.8281,3.8281,3.8281,159.575
2016-09-24 00:00:00,3.824,3.824,3.824,3.824,5.11
2016-09-24 15:00:00,3.8234,3.8234,3.8234,3.8234,68.42399146
2016-09-24 17:00:00,3.8044,3.82,3.82,3.8044,392.674
2016-09-25 06:00:00,3.82,3.834,3.834,3.82,575.54097087
2016-09-25 07:00:00,3.815,3.815,3.815,3.815,50.0
2016-09-25 08:00:00,3.801,3.8025,3.8025,3.801,55.5210926
2016-09-25 10:00:00,3.801,3.8025,3.8025,3.801,30.8825074
2016-09-25 11:00:00,3.8,3.8,3.8,3.8,18.6254
2016-09-25 12:00:00,3.8,3.8,3.8,3.8,18.3662
2016-09-25 13:00:00,3.8,3.8,3.8,3.8,132.07629182999997
2016-09-25 21:00:00,3.8488,3.826,3.8489,3.826,110.36578961000001
2016-09-26 00:00:00,3.8254,3.8254,3.8254,3.8254,1.47999997
2016-09-26 03:00:00,3.8335,3.8592,3.8592,3.8335,1.1237
2016-09-26 04:00:00,3.8311,3.8311,3.8311,3.8311,24.69566502
2016-09-26 08:00:00,3.873,3.8795,3.8862,3.873,234.94718498999998
2016-09-26 09:00:00,3.873,3.873,3.873,3.873,22.982086
2016-09-26 10:00:00,3.873,3.8881,3.8881,3.873,52.37052868
2016-09-26 11:00:00,3.873,3.873,3.873,3.873,1.053914
2016-09-26 16:00:00,3.8582,3.8582,3.8582,3.8582,4.5
2016-09-26 18:00:00,3.8541,3.8541,3.8541,3.8541,1.0
2016-09-26 22:00:00,3.8899,3.89,3.89,3.8899,111.0146
2016-09-26 23:00:00,3.8956,3.865,3.8956,3.865,32.503635
2016-09-27 00:00:00,3.8913,3.8913,3.8913,3.8913,0.1985
2016-09-27 01:00:00,3.8902,3.8902,3.8902,3.8902,0.9877
2016-09-27 03:00:00,3.8722,3.869,3.8722,3.8586,318.46551000000005
2016-09-27 08:00:00,3.8502,3.85,3.8502,3.85,54.591255000000004
2016-09-27 09:00:00,3.85,3.845,3.85,3.845,38.65333221
2016-09-27 12:00:00,3.849,3.849,3.849,3.849,10.77749
2016-09-27 13:00:00,3.843,3.843,3.843,3.836,66.119903
2016-09-27 18:00:00,3.8771,3.8771,3.8771,3.8771,15.49352118
2016-09-27 19:00:00,3.839,3.8621,3.8756,3.839,282.15034628
2016-09-27 20:00:00,3.8547,3.8609,3.8609,3.8522,12.632549209999999
2016-09-27 21:00:00,3.8441,3.8326,3.8441,3.8326,33.72274862
2016-09-27 22:00:00,3.831,3.831,3.831,3.831,2.74873929
2016-09-28 05:00:00,3.8317,3.8317,3.8317,3.8317,5.221012
2016-09-28 07:00:00,3.8725,3.869,3.8725,3.869,48.08
2016-09-28 08:00:00,3.836,3.836,3.836,3.836,38.66987392
2016-09-28 10:00:00,3.831,3.831,3.831,3.831,0.48806071
2016-09-28 12:00:00,3.8269,3.8269,3.8269,3.8269,20.54264863
2016-09-28 15:00:00,3.8573,3.8573,3.8573,3.8573,22.0
2016-09-28 16:00:00,3.857,3.857,3.857,3.857,0.483
2016-09-28 20:00:00,3.8622,3.8622,3.8622,3.8622,0.1
2016-09-29 03:00:00,3.84,3.84,3.84,3.84,38.34
2016-09-29 06:00:00,3.84,3.84,3.84,3.84,11.98160453
2016-09-29 08:00:00,3.8327,3.8291,3.8327,3.8291,1133.1537329999999
2016-09-29 10:00:00,3.8612,3.862,3.862,3.8612,1451.1441793799997
2016-09-29 11:00:00,3.862,3.862,3.862,3.862,615.6983106199998
2016-09-29 13:00:00,3.8687,3.8687,3.8687,3.8687,4.5
2016-09-29 16:00:00,3.8529,3.8529,3.8529,3.8529,1.0
2016-09-29 22:00:00,3.8219,3.83,3.83,3.8214,505.36039999999997
2016-09-30 00:00:00,3.8203,3.8203,3.8203,3.8203,0.1
2016-09-30 03:00:00,3.83,3.83,3.83,3.83,0.66511627
2016-09-30 05:00:00,3.82,3.82,3.82,3.82,455.5886218
2016-09-30 06:00:00,3.82,3.8189,3.82,3.8175,18.84374769
2016-09-30 07:00:00,3.82,3.82,3.82,3.82,8.7548802
2016-09-30 09:00:00,3.8189,3.8189,3.8189,3.8189,0.1
2016-09-30 12:00:00,3.8189,3.8188,3.8189,3.8188,103.0
